시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도관측치,외부습도관측치,펌프상태,펌프작동남은시간,펌프작동남은시간.1,최근분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2021-04-06 08:37:00,24.7999992370605,41.9000015258789,423.0,0.936559379100799,20.6000003814697,32.099998474121,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,197.0,100.0,201.0,199.0,10.0,201.0,201.0,15.0,0.0,25.0,23.0,24.0,0.0,0.0,349.4555,309.41,16.548,23.4975
2021-04-06 08:38:00,25.1000003814697,41.7999992370605,428.0,0.936559379100799,20.7000007629394,32.0,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,136.0,100.0,201.0,138.0,10.0,201.0,140.0,15.0,0.0,25.0,23.0,24.0,0.0,0.0,349.4555,309.41,16.548,23.4975
2021-04-06 08:39:00,25.2000007629394,41.5,426.0,0.935782194137573,20.7999992370605,32.0,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,385.0,100.0,201.0,388.0,10.0,201.0,390.0,16.0,0.0,25.0,23.0,24.0,0.0,1.00000381469726,351.022,309.41,16.548,25.064
2021-04-06 08:40:00,25.2999992370605,41.4000015258789,421.0,0.938113808631897,20.7999992370605,31.7000007629394,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,318.0,100.0,201.0,321.0,10.0,201.0,322.0,16.0,0.0,25.0,23.0,24.0,0.0,1.49999618530273,351.022,309.41,16.548,25.064
2021-04-06 08:41:00,25.3999996185302,41.2000007629394,427.0,0.935782194137573,20.3999996185302,31.5,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,261.0,100.0,201.0,264.0,10.0,201.0,266.0,16.0,0.0,25.0,23.0,24.0,0.0,1.99999809265136,351.022,309.41,16.548,25.064
2021-04-06 08:42:00,25.5,41.099998474121,425.0,0.938113808631897,20.2999992370605,31.7999992370605,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,210.0,100.0,201.0,213.0,10.0,201.0,215.0,16.0,0.0,25.0,23.0,24.0,0.0,2.5,351.022,309.41,16.548,25.064
2021-04-06 08:43:00,25.7000007629394,41.0,425.0,0.938891053199768,19.8999996185302,31.8999996185302,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,126.0,100.0,201.0,122.0,10.0,201.0,124.0,16.0,0.0,25.0,23.0,24.0,0.0,3.50000381469726,351.022,309.41,16.548,25.064
2021-04-06 08:44:00,25.7999992370605,40.7999992370605,427.0,0.938891053199768,19.8999996185302,32.5,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,372.0,100.0,201.0,369.0,10.0,201.0,371.0,17.0,0.0,25.0,23.0,24.0,0.0,3.99999618530273,351.022,309.41,16.548,25.064
2021-04-06 08:45:00,25.7000007629394,40.7000007629394,426.0,0.931895971298217,20.0,32.599998474121,0.0,0.0,762.57,3825.71,201.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,316.0,100.0,201.0,328.5,10.0,201.0,330.5,17.0,0.0,25.0,23.0,24.0,0.0,3.50000381469726,352.5885,309.41,16.548,26.6305
2021-04-06 08:46:00,24.8999996185302,39.7999992370605,427.0,0.93345046043396,20.1000003814697,32.7000007629394,0.0,0.0,762.57,3825.71,201.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,266.0,100.0,201.0,288.0,10.0,201.0,290.0,17.0,0.0,25.0,23.0,24.0,0.0,0.0,352.5885,309.41,16.548,26.6305
2021-04-06 08:47:00,24.3999996185302,39.7000007629394,428.0,0.931895971298217,20.2999992370605,32.7000007629394,0.0,0.0,762.57,3825.71,201.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,185.0,100.0,201.0,226.0,10.0,201.0,228.0,17.0,0.0,25.0,23.0,24.0,0.0,0.0,352.5885,309.41,16.548,26.6305
2021-04-06 08:48:00,23.8999996185302,40.099998474121,427.0,0.93345046043396,20.3999996185302,32.599998474121,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,123.0,100.0,201.0,166.0,10.0,201.0,168.0,17.0,0.0,25.0,23.0,24.0,0.0,0.0,352.5885,309.41,16.548,26.6305
2021-04-06 08:49:00,24.2999992370605,41.5,429.0,0.936559379100799,20.3999996185302,32.5,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,358.0,100.0,201.0,397.0,10.0,201.0,399.0,18.0,0.0,25.0,23.0,24.0,0.0,0.0,354.155,309.41,16.548,28.197
2021-04-06 08:50:00,24.6000003814697,42.099998474121,430.0,0.938891053199768,20.6000003814697,32.5,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,320.0,100.0,201.0,332.0,10.0,201.0,332.0,18.0,0.0,25.0,23.0,24.0,0.0,0.0,354.155,309.41,16.548,28.197
2021-04-06 08:51:00,24.7999992370605,42.2000007629394,431.0,0.93733662366867,20.6000003814697,32.5,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,282.0,100.0,201.0,274.0,10.0,201.0,276.0,18.0,0.0,25.0,23.0,24.0,0.0,0.0,354.155,309.41,16.548,28.197
2021-04-06 08:52:00,24.8999996185302,42.0,434.0,0.938891053199768,20.6000003814697,32.4000015258789,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,222.0,100.0,201.0,209.0,10.0,201.0,211.0,18.0,0.0,25.0,23.0,24.0,0.0,0.0,354.155,309.41,16.548,28.197
2021-04-06 08:53:00,25.1000003814697,42.2999992370605,429.0,0.938891053199768,20.5,32.0,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,161.0,100.0,201.0,159.0,10.0,201.0,160.0,18.0,0.0,25.0,23.0,24.0,0.0,0.500001907348632,354.155,309.41,16.548,28.197
2021-04-06 08:54:00,25.3999996185302,42.099998474121,432.0,0.938113808631897,19.8999996185302,32.2000007629394,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,379.0,100.0,201.0,374.0,10.0,201.0,376.0,19.0,0.0,25.0,23.0,24.0,0.0,1.99999809265136,355.7215,309.41,16.548,29.7635
2021-04-06 08:55:00,25.5,41.7999992370605,435.0,0.939668297767639,19.7999992370605,32.599998474121,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,319.0,100.0,201.0,314.0,10.0,201.0,316.0,19.0,0.0,25.0,23.0,24.0,0.0,2.5,355.7215,309.41,16.548,29.7635
2021-04-06 08:56:00,25.6000003814697,41.7000007629394,433.0,0.938891053199768,19.7999992370605,32.9000015258789,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,258.0,100.0,201.0,253.0,10.0,201.0,255.0,19.0,0.0,25.0,23.0,24.0,0.0,3.00000190734863,355.7215,309.41,16.548,29.7635
2021-04-06 08:57:00,25.6000003814697,41.599998474121,431.0,0.938113808631897,19.8999996185302,32.9000015258789,0.0,0.0,762.57,3825.71,201.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,199.0,100.0,201.0,191.0,10.0,201.0,193.0,19.0,0.0,25.0,23.0,24.0,0.0,3.00000190734863,355.7215,309.41,16.548,29.7635
2021-04-06 08:58:00,25.1000003814697,40.4000015258789,429.0,0.932673215866088,20.0,33.0,0.0,0.0,762.57,3825.71,201.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,134.0,100.0,201.0,129.0,10.0,201.0,131.0,19.0,0.0,25.0,23.0,24.0,0.0,0.500001907348632,355.7215,309.41,16.548,29.7635
2021-04-06 08:59:00,24.3999996185302,40.2000007629394,432.0,0.934227705001831,20.3999996185302,32.9000015258789,0.0,0.0,762.57,3825.71,201.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,392.0,100.0,201.0,385.0,10.0,201.0,388.0,19.0,201.0,25.0,23.0,24.0,0.0,0.250000953674316,355.7215,309.41,16.548,29.7635
2021-04-06 09:00:00,23.7999992370605,41.0,433.0,0.938891053199768,20.6000003814697,32.7000007629394,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,325.0,100.0,201.0,323.0,10.0,201.0,326.0,19.0,0.0,25.0,23.0,24.0,0.0,0.0,355.7215,309.41,16.548,29.7635
2021-04-06 09:01:00,24.2000007629394,41.7000007629394,432.0,0.940445482730865,20.7999992370605,32.5,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,264.0,100.0,201.0,264.0,10.0,201.0,267.0,19.0,0.0,25.0,23.0,24.0,0.0,0.0,355.7215,309.41,16.548,29.7635
2021-04-06 09:02:00,24.5,42.4000015258789,438.0,0.938891053199768,20.7000007629394,32.4000015258789,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228.0,100.0,201.0,198.0,10.0,201.0,201.0,19.0,0.0,25.0,23.0,24.0,0.0,0.0,355.7215,309.41,16.548,29.7635
2021-04-06 09:03:00,24.7999992370605,42.599998474121,437.0,0.940445482730865,20.7999992370605,32.2999992370605,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,144.0,100.0,201.0,137.0,10.0,201.0,140.0,19.0,0.0,25.0,23.0,24.0,0.0,0.0,355.7215,309.41,16.548,29.7635
2021-04-06 09:04:00,24.8999996185302,42.7000007629394,438.0,0.938891053199768,20.7999992370605,32.2999992370605,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,381.0,100.0,201.0,374.0,10.0,201.0,376.0,20.0,0.0,25.0,23.0,24.0,0.0,0.0,355.7215,309.41,16.548,29.7635
2021-04-06 09:05:00,25.2999992370605,42.4000015258789,440.0,0.93733662366867,20.3999996185302,31.8999996185302,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,320.0,100.0,201.0,313.0,10.0,201.0,315.0,20.0,0.0,25.0,23.0,24.0,0.0,0.500001907348632,357.288,309.41,16.548,31.33
2021-04-06 09:06:00,25.3999996185302,42.2000007629394,435.0,0.938113808631897,20.1000003814697,32.2000007629394,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,259.0,100.0,201.0,258.0,10.0,201.0,260.0,20.0,0.0,25.0,23.0,24.0,0.0,1.49999618530273,357.288,309.41,16.548,31.33
2021-04-06 09:07:00,25.6000003814697,42.099998474121,436.0,0.93733662366867,20.0,32.4000015258789,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,198.0,100.0,201.0,191.0,10.0,201.0,193.0,20.0,0.0,25.0,23.0,24.0,0.0,1.99999809265136,357.288,309.41,16.548,31.33
2021-04-06 09:08:00,25.6000003814697,42.0,438.0,0.938113808631897,20.1000003814697,32.599998474121,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,138.0,100.0,201.0,131.0,10.0,201.0,133.0,20.0,0.0,25.0,23.0,24.0,0.0,3.00000190734863,357.288,309.41,16.548,31.33
2021-04-06 09:09:00,25.7000007629394,41.9000015258789,435.0,0.939668297767639,20.1000003814697,32.7000007629394,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,364.0,100.0,201.0,357.0,10.0,201.0,359.0,21.0,0.0,25.0,23.0,24.0,0.0,3.00000190734863,357.288,309.41,16.548,31.33
2021-04-06 09:10:00,25.3999996185302,41.0,438.0,0.934227705001831,20.2999992370605,32.7000007629394,0.0,0.0,762.57,3825.71,201.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,302.0,100.0,201.0,295.0,10.0,201.0,297.0,21.0,0.0,25.0,23.0,24.0,0.0,1.99999809265136,358.8545,309.41,16.548,32.8965
2021-04-06 09:11:00,24.2000007629394,40.7000007629394,438.0,0.934227705001831,20.3999996185302,32.599998474121,0.0,0.0,762.57,3825.71,201.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,242.0,100.0,201.0,234.0,10.0,201.0,236.0,21.0,0.0,25.0,23.0,24.0,0.0,0.0,358.8545,309.41,16.548,32.8965
2021-04-06 09:12:00,23.8999996185302,41.099998474121,434.0,0.935782194137573,20.3999996185302,32.599998474121,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,180.0,100.0,201.0,173.0,10.0,201.0,175.0,21.0,0.0,25.0,23.0,24.0,0.0,0.0,358.8545,309.41,16.548,32.8965
2021-04-06 09:13:00,24.3999996185302,41.7000007629394,441.0,0.93733662366867,20.3999996185302,32.9000015258789,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,119.0,100.0,201.0,112.0,10.0,201.0,114.0,21.0,0.0,25.0,23.0,24.0,0.0,0.0,358.8545,309.41,16.548,32.8965
2021-04-06 09:14:00,24.6000003814697,42.4000015258789,437.0,0.940445482730865,20.3999996185302,32.7999992370605,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,358.0,100.0,201.0,231.5,10.0,201.0,233.5,21.5,0.0,25.0,23.0,24.0,0.0,0.0,358.8545,309.41,16.548,32.8965
2021-04-06 09:15:00,24.8999996185302,42.7000007629394,440.0,0.938891053199768,20.6000003814697,33.099998474121,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,297.0,100.0,201.0,351.0,10.0,201.0,353.0,22.0,0.0,25.0,23.0,24.0,0.0,0.0,360.421,309.41,16.548,34.463
2021-04-06 09:16:00,25.2999992370605,42.5,442.0,0.938891053199768,20.6000003814697,33.0,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,237.0,100.0,201.0,290.0,10.0,201.0,292.0,22.0,0.0,25.0,23.0,24.0,0.0,0.0,360.421,309.41,16.548,34.463
2021-04-06 09:17:00,25.3999996185302,42.5,438.0,0.938113808631897,20.7000007629394,33.099998474121,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,171.0,100.0,201.0,229.0,10.0,201.0,231.0,22.0,0.0,25.0,23.0,24.0,0.0,1.49999618530273,360.421,309.41,16.548,34.463
2021-04-06 09:18:00,25.5,42.4000015258789,443.0,0.938891053199768,20.5,33.0,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,111.0,100.0,201.0,169.0,10.0,201.0,171.0,22.0,0.0,25.0,23.0,24.0,0.0,1.99999809265136,360.421,309.41,16.548,34.463
2021-04-06 09:19:00,25.6000003814697,42.2000007629394,439.0,0.940445482730865,20.2999992370605,32.9000015258789,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,352.0,100.0,201.0,108.0,10.0,201.0,110.0,22.0,0.0,25.0,23.0,24.0,0.0,2.5,360.421,309.41,16.548,34.463
2021-04-06 09:20:00,25.7000007629394,42.099998474121,442.0,0.940445482730865,20.1000003814697,33.0,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,292.0,100.0,201.0,347.0,10.0,201.0,349.0,23.0,0.0,25.0,23.0,24.0,0.0,3.50000381469726,361.9875,309.41,16.548,36.0295
2021-04-06 09:21:00,25.7999992370605,42.099998474121,444.0,0.940445482730865,20.0,33.099998474121,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,233.0,100.0,201.0,286.0,10.0,201.0,288.0,23.0,0.0,25.0,23.0,24.0,0.0,3.99999618530273,361.9875,309.41,16.548,36.0295
2021-04-06 09:22:00,24.8999996185302,40.7000007629394,443.0,0.932673215866088,20.2000007629394,34.7000007629394,0.0,0.0,762.57,3825.71,201.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,200.0,100.0,201.0,220.0,10.0,201.0,222.0,23.0,0.0,25.0,23.0,24.0,0.0,3.00000190734863,361.9875,309.41,16.548,36.0295
2021-04-06 09:23:00,24.3999996185302,40.7000007629394,444.0,0.932673215866088,20.2999992370605,34.7000007629394,0.0,0.0,762.57,3825.71,201.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,167.0,100.0,201.0,158.0,10.0,201.0,160.0,23.0,0.0,25.0,23.0,24.0,0.0,0.0,361.9875,309.41,16.548,36.0295
2021-04-06 09:24:00,24.1000003814697,41.099998474121,443.0,0.935004949569702,20.2999992370605,34.9000015258789,0.0,0.0,762.57,3825.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,106.0,100.0,201.0,396.0,10.0,201.0,398.0,24.0,0.0,25.0,23.0,24.0,0.0,0.0,363.554,309.41,16.548,37.596
2021-04-06 09:25:00,24.1000003814697,41.7000007629394,448.0,0.939668297767639,20.3999996185302,34.099998474121,201.0,119.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,346.0,100.0,201.0,333.0,10.0,201.0,335.0,24.0,0.0,25.0,23.0,24.0,0.0,0.0,363.554,309.41,16.548,37.596
2021-04-06 09:26:00,24.5,42.2000007629394,449.0,0.938891053199768,20.3999996185302,34.0,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,285.0,100.0,201.0,266.0,10.0,201.0,268.0,24.0,0.0,25.0,23.0,24.0,0.0,0.0,363.554,309.41,16.548,37.596
2021-04-06 09:27:00,25.1000003814697,42.7999992370605,451.0,0.938113808631897,20.6000003814697,33.7999992370605,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,230.0,100.0,201.0,205.0,10.0,201.0,207.0,24.0,0.0,25.0,23.0,24.0,0.0,0.0,363.554,309.41,16.548,37.596
2021-04-06 09:28:00,25.2000007629394,42.5,451.0,0.938113808631897,20.7000007629394,33.7000007629394,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,171.0,100.0,201.0,144.0,10.0,201.0,146.0,24.0,0.0,25.0,23.0,24.0,0.0,0.500001907348632,363.554,309.41,16.548,37.596
2021-04-06 09:29:00,25.3999996185302,42.5,452.0,0.93733662366867,20.7999992370605,33.599998474121,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,363.0,100.0,201.0,383.0,10.0,201.0,385.0,24.0,0.0,25.0,23.0,24.0,0.0,1.99999809265136,363.554,309.41,16.548,37.596
2021-04-06 09:30:00,25.5,42.2000007629394,455.0,0.93733662366867,20.7000007629394,33.5,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,302.0,100.0,201.0,322.0,10.0,201.0,324.0,24.0,0.0,25.0,23.0,24.0,0.0,2.5,363.554,309.41,16.548,37.596
2021-04-06 09:31:00,25.6000003814697,42.2999992370605,453.0,0.938113808631897,20.5,33.099998474121,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,242.0,100.0,201.0,246.0,10.0,201.0,248.0,24.0,0.0,25.0,23.0,24.0,0.0,3.00000190734863,363.554,309.41,16.548,37.596
2021-04-06 09:32:00,25.7999992370605,42.0,451.0,0.936559379100799,20.2000007629394,33.5,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,181.0,100.0,201.0,185.0,10.0,201.0,187.0,24.0,0.0,25.0,23.0,24.0,0.0,3.99999618530273,363.554,309.41,16.548,37.596
2021-04-06 09:33:00,25.8999996185302,41.7999992370605,455.0,0.931895971298217,20.2000007629394,33.599998474121,0.0,0.0,769.0,4594.710000000001,201.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,126.0,100.0,201.0,128.0,10.0,201.0,130.0,24.0,0.0,25.0,23.0,24.0,0.0,3.99999618530273,363.554,309.41,16.548,37.596
2021-04-06 09:34:00,25.2000007629394,40.7999992370605,449.0,0.932673215866088,20.2999992370605,33.599998474121,0.0,0.0,769.0,4594.710000000001,201.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,362.0,100.0,201.0,364.0,10.0,201.0,366.0,25.0,0.0,25.0,23.0,24.0,0.0,1.00000381469726,363.554,309.41,16.548,37.596
2021-04-06 09:35:00,24.6000003814697,40.7999992370605,453.0,0.931895971298217,20.2999992370605,33.7000007629394,0.0,0.0,769.0,4594.710000000001,201.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,300.0,100.0,201.0,302.0,10.0,201.0,304.0,25.0,0.0,25.0,23.0,24.0,0.0,0.0,365.1205,309.41,16.548,39.1625
2021-04-06 09:36:00,24.1000003814697,41.099998474121,450.0,0.93345046043396,20.3999996185302,33.7000007629394,0.0,0.0,769.0,4594.710000000001,201.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,247.0,100.0,201.0,249.0,10.0,201.0,251.0,25.0,0.0,25.0,23.0,24.0,0.0,0.0,365.1205,309.41,16.548,39.1625
2021-04-06 09:37:00,23.7999992370605,41.599998474121,459.0,0.938113808631897,20.5,33.7000007629394,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,174.0,100.0,201.0,176.0,10.0,201.0,178.0,25.0,0.0,25.0,23.0,24.0,0.0,0.0,365.1205,309.41,16.548,39.1625
2021-04-06 09:38:00,24.6000003814697,42.9000015258789,459.0,0.936559379100799,20.7000007629394,33.4000015258789,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,284.0,100.0,201.0,283.0,10.0,201.0,285.0,25.5,0.0,25.0,23.0,24.0,0.0,0.0,365.1205,309.41,16.548,39.1625
2021-04-06 09:39:00,24.7999992370605,43.2000007629394,457.0,0.938113808631897,20.7999992370605,33.2999992370605,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,394.0,100.0,201.0,390.0,10.0,201.0,392.0,26.0,0.0,25.0,23.0,24.0,0.0,0.0,366.687,309.41,16.548,40.729
2021-04-06 09:40:00,25.1000003814697,43.099998474121,455.0,0.938113808631897,20.7999992370605,33.2000007629394,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,331.0,100.0,201.0,328.0,10.0,201.0,330.0,26.0,0.0,25.0,23.0,24.0,0.0,0.500001907348632,366.687,309.41,16.548,40.729
2021-04-06 09:41:00,25.2999992370605,42.7999992370605,463.0,0.93733662366867,20.7999992370605,33.0,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,273.0,100.0,201.0,268.0,10.0,201.0,269.0,26.0,0.0,25.0,23.0,24.0,0.0,1.49999618530273,366.687,309.41,16.548,40.729
2021-04-06 09:42:00,25.3999996185302,42.9000015258789,457.0,0.93733662366867,20.7000007629394,32.7000007629394,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,207.0,100.0,201.0,207.0,10.0,201.0,209.0,26.0,0.0,25.0,23.0,24.0,0.0,1.99999809265136,366.687,309.41,16.548,40.729
2021-04-06 09:43:00,25.6000003814697,42.7000007629394,459.0,0.935004949569702,20.2999992370605,33.099998474121,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,146.0,100.0,201.0,146.0,10.0,201.0,148.0,26.0,0.0,25.0,23.0,24.0,0.0,3.00000190734863,366.687,309.41,16.548,40.729
2021-04-06 09:44:00,25.7999992370605,42.4000015258789,458.0,0.938891053199768,20.1000003814697,33.2000007629394,0.0,0.0,769.0,4594.710000000001,0.0,99.5,0.0,0.0,0.0,0.0,0.0,0.0,201.0,385.0,100.0,201.0,386.0,10.0,201.0,388.0,27.0,0.0,25.0,23.0,24.0,0.0,3.99999618530273,368.2535,309.41,16.548,42.2955
2021-04-06 09:45:00,25.8999996185302,42.2999992370605,462.0,0.938113808631897,20.2000007629394,33.4000015258789,0.0,0.0,769.0,4594.710000000001,201.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,325.0,100.0,201.0,325.0,10.0,201.0,327.0,27.0,0.0,25.0,23.0,24.0,0.0,4.49999809265136,368.2535,309.41,16.548,42.2955
2021-04-06 09:46:00,25.3999996185302,41.2999992370605,458.0,0.929564356803894,20.2999992370605,33.4000015258789,0.0,0.0,769.0,4594.710000000001,201.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,264.0,100.0,201.0,264.0,10.0,201.0,266.0,27.0,0.0,25.0,23.0,24.0,0.0,1.99999809265136,368.2535,309.41,16.548,42.2955
2021-04-06 09:47:00,24.7999992370605,41.0,459.0,0.935004949569702,20.3999996185302,33.4000015258789,0.0,0.0,769.0,4594.710000000001,201.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,202.0,100.0,201.0,205.0,10.0,201.0,206.0,27.0,0.0,25.0,23.0,24.0,0.0,0.0,368.2535,309.41,16.548,42.2955
2021-04-06 09:48:00,23.8999996185302,41.7000007629394,461.0,0.93733662366867,20.5,33.2999992370605,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,139.0,100.0,201.0,142.0,10.0,201.0,144.0,27.0,0.0,25.0,23.0,24.0,0.0,0.0,368.2535,309.41,16.548,42.2955
2021-04-06 09:49:00,24.3999996185302,42.2999992370605,470.0,0.93733662366867,20.6000003814697,33.2000007629394,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,372.0,100.0,201.0,374.0,10.0,201.0,377.0,28.0,0.0,25.0,23.0,24.0,0.0,0.0,369.82,309.41,16.548,43.862
2021-04-06 09:50:00,24.7999992370605,43.099998474121,467.0,0.936559379100799,20.6000003814697,33.099998474121,0.0,0.0,769.0,4594.710000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,317.0,100.0,201.0,319.0,10.0,201.0,322.0,28.0,0.0,25.0,23.0,24.0,0.0,0.0,369.82,309.41,16.548,43.862
