시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도관측치,외부습도관측치,펌프상태,펌프작동남은시간,펌프최근분무량,펌프일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2022-05-21 21:12:00,20.79999924,69.30000305,409.0,4.899102688,24.79999924,45.70000076,0,0,769,12304.0,201,3551.0,0,0,0,0,0,0,201,59.0,0,201,61.0,0,201,63.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 21:13:00,20.89999962,69.09999847,410.0,4.899102688,24.60000038,45.79999924,0,0,769,12304.0,201,3520.0,0,0,0,0,0,0,201,28.0,0,201,30.0,0,201,32.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 21:14:00,20.79999924,69.09999847,409.0,4.900058746,24.60000038,45.79999924,0,0,769,12304.0,201,3560.0,0,0,0,0,0,0,201,122.0,0,201,124.0,0,201,126.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:15:00,20.89999962,69.0,413.0,4.901014328,24.70000076,45.79999924,0,0,769,12304.0,201,3557.0,0,0,0,0,0,0,201,59.0,0,201,61.0,0,201,63.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 21:16:00,20.79999924,69.59999847,411.0,4.901014328,24.60000038,45.79999924,0,0,769,12304.0,201,3552.0,0,0,0,0,0,0,201,174.0,0,201,176.0,0,201,178.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:17:00,20.89999962,69.69999695,412.0,4.902925491,24.79999924,45.90000153,0,0,769,12304.0,201,3595.0,0,0,0,0,0,0,201,124.0,0,201,126.0,0,201,128.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:18:00,20.79999924,70.59999847,411.0,4.902925491,24.79999924,45.79999924,0,0,769,12304.0,201,3567.0,0,0,0,0,0,0,201,61.0,0,201,63.0,0,201,65.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 21:19:00,20.79999924,70.80000305,409.0,4.904836655,24.60000038,45.70000076,0,0,769,12304.0,201,3563.0,0,0,0,0,0,0,201,183.0,0,201,186.0,0,201,188.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 21:20:00,20.79999924,70.69999695,408.0,4.902925491,24.89999962,45.79999924,0,0,769,12304.0,201,3559.0,0,0,0,0,0,0,201,118.0,0,201,121.0,0,201,123.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:21:00,20.79999924,70.5,409.0,4.902925491,24.89999962,45.79999924,0,0,769,12304.0,201,3567.0,0,0,0,0,0,0,201,65.0,0,201,68.0,0,201,70.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:22:00,20.89999962,70.19999695,410.0,4.902925491,24.79999924,45.70000076,0,0,769,12304.0,201,3560.0,0,0,0,0,0,0,201,178.0,0,201,180.0,0,201,182.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:23:00,20.89999962,70.0,413.0,4.902925491,24.89999962,45.70000076,0,0,769,12304.0,201,3567.0,0,0,0,0,0,0,201,124.0,0,201,126.0,0,201,128.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 21:24:00,20.79999924,70.19999695,406.0,4.90196991,24.60000038,45.70000076,0,0,769,12304.0,201,3572.0,0,0,0,0,0,0,201,67.0,0,201,69.0,0,201,71.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 21:25:00,20.79999924,69.90000153,410.0,4.902925491,24.79999924,45.79999924,0,0,769,12304.0,201,3564.0,0,0,0,0,0,0,201,179.0,0,201,182.0,0,201,184.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 21:26:00,20.79999924,69.80000305,415.0,4.901014328,24.89999962,45.70000076,0,0,769,12304.0,201,3566.0,0,0,0,0,0,0,201,121.0,0,201,124.0,0,201,126.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:27:00,20.79999924,69.80000305,413.0,4.90196991,24.70000076,45.70000076,0,0,769,12304.0,201,3564.0,0,0,0,0,0,0,201,57.0,0,201,60.0,0,201,62.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:28:00,20.79999924,69.80000305,410.0,4.90196991,24.5,45.79999924,0,0,769,12304.0,201,3592.0,0,0,0,0,0,0,201,21.0,0,201,24.0,0,201,26.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:29:00,20.79999924,69.80000305,409.0,4.902925491,24.79999924,45.90000153,0,0,769,12304.0,201,3575.0,0,0,0,0,0,0,201,126.0,0,201,128.0,0,201,130.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:30:00,20.79999924,69.69999695,409.0,4.90196991,24.79999924,45.90000153,0,0,769,12304.0,201,3560.0,0,0,0,0,0,0,201,52.0,0,201,54.0,0,201,56.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:31:00,20.79999924,69.59999847,408.0,4.899102688,24.79999924,45.79999924,0,0,769,12304.0,201,3590.0,0,0,0,0,0,0,201,21.0,0,201,23.0,0,201,25.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:32:00,20.79999924,69.59999847,412.0,4.902925491,24.70000076,45.79999924,0,0,769,12304.0,201,3541.0,0,0,0,0,0,0,201,159.0,0,201,161.0,0,201,163.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:33:00,20.79999924,69.59999847,409.0,4.90196991,24.60000038,45.79999924,0,0,769,12304.0,201,3574.0,0,0,0,0,0,0,201,70.0,0,201,72.0,0,201,74.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:34:00,20.79999924,69.59999847,411.0,4.901014328,24.60000038,45.79999924,0,0,769,12304.0,201,3577.0,0,0,0,0,0,0,201,194.0,0,201,196.0,0,201,199.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:35:00,20.79999924,69.59999847,413.0,4.901014328,24.60000038,45.79999924,0,0,769,12304.0,201,3565.0,0,0,0,0,0,0,201,116.0,0,201,118.0,0,201,121.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:36:00,20.79999924,69.69999695,412.0,4.90196991,24.60000038,45.90000153,0,0,769,12304.0,201,3596.0,0,0,0,0,0,0,201,86.0,0,201,88.0,0,201,91.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:37:00,20.79999924,69.69999695,410.0,4.902925491,24.79999924,45.90000153,0,0,769,12304.0,201,3580.0,0,0,0,0,0,0,201,188.0,0,201,190.0,0,201,192.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:38:00,20.79999924,69.5,411.0,4.901014328,25.0,45.90000153,0,0,769,12304.0,201,3580.0,0,0,0,0,0,0,201,127.0,0,201,129.0,0,201,131.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:39:00,20.79999924,69.19999695,411.0,4.900058746,24.89999962,45.70000076,0,0,769,12304.0,201,3578.0,0,0,0,0,0,0,201,64.0,0,201,66.0,0,201,68.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:40:00,20.79999924,69.19999695,415.0,4.90196991,25.0,45.70000076,0,0,769,12304.0,201,3596.0,0,0,0,0,0,0,201,21.0,0,201,23.0,0,201,25.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:41:00,20.79999924,69.19999695,411.0,4.901014328,24.79999924,45.59999847,0,0,769,12304.0,201,3599.0,0,0,0,0,0,0,201,148.0,0,201,150.0,0,201,157.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:42:00,20.79999924,69.40000153,409.0,4.900058746,25.0,45.59999847,0,0,769,12304.0,201,3529.0,0,0,0,0,0,0,201,78.0,0,201,80.0,0,201,87.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:43:00,20.79999924,69.40000153,414.0,4.900058746,24.70000076,45.59999847,0,0,769,12304.0,201,3597.0,0,0,0,0,0,0,201,22.0,0,201,24.0,0,201,31.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:44:00,20.79999924,69.0,409.0,4.902925491,24.60000038,45.59999847,0,0,769,12304.0,201,3587.0,0,0,0,0,0,0,201,132.0,0,201,134.0,0,201,136.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:45:00,20.79999924,69.59999847,410.0,4.90196991,24.70000076,45.79999924,0,0,769,12304.0,201,3586.0,0,0,0,0,0,0,201,71.0,0,201,73.0,0,201,75.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:46:00,20.79999924,69.90000153,411.0,4.904836655,24.89999962,45.79999924,0,0,769,12304.0,201,3583.0,0,0,0,0,0,0,201,186.0,0,201,188.0,0,201,190.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:47:00,20.79999924,70.0,411.0,4.903881073,25.10000038,45.70000076,0,0,769,12304.0,201,3590.0,0,0,0,0,0,0,201,132.0,0,201,134.0,0,201,136.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:48:00,20.79999924,69.90000153,407.0,4.90196991,25.0,45.59999847,0,0,769,12304.0,201,3586.0,0,0,0,0,0,0,201,67.0,0,201,69.0,0,201,71.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:49:00,20.79999924,69.69999695,413.0,4.904836655,25.10000038,45.59999847,0,0,769,12304.0,201,3599.0,0,0,0,0,0,0,201,194.0,0,201,196.0,0,201,198.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:50:00,20.79999924,69.40000153,409.0,4.904836655,25.10000038,45.40000153,0,0,769,12304.0,201,3597.0,0,0,0,0,0,0,201,136.0,0,201,138.0,0,201,140.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:51:00,20.79999924,69.40000153,411.0,4.903881073,24.79999924,45.40000153,0,0,769,12304.0,201,3581.0,0,0,0,0,0,0,201,59.0,0,201,61.0,0,201,63.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:52:00,20.79999924,69.30000305,413.0,4.903881073,24.79999924,45.40000153,0,0,769,12304.0,201,3599.0,0,0,0,0,0,0,201,194.0,0,201,196.0,0,201,198.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:53:00,20.79999924,69.19999695,414.0,4.907702923,25.10000038,45.5,0,0,769,12304.0,201,3589.0,0,0,0,0,0,0,201,126.0,0,201,128.0,0,201,130.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:54:00,20.79999924,69.09999847,409.0,4.903881073,25.10000038,45.5,0,0,769,12304.0,201,3597.0,0,0,0,0,0,0,201,73.0,0,201,75.0,0,201,77.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:55:00,20.79999924,70.19999695,414.0,4.904836655,24.79999924,45.5,0,0,769,12304.0,201,3545.0,0,0,0,0,0,0,201,21.0,0,201,23.0,0,201,25.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:56:00,20.70000076,70.19999695,412.0,4.905791759,24.70000076,45.5,0,0,769,12304.0,201,3541.0,0,0,0,0,0,0,201,136.0,0,201,138.0,0,201,140.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:57:00,20.70000076,70.0,411.0,4.905791759,24.5,45.5,0,0,769,12304.0,201,3599.0,0,0,0,0,0,0,201,68.0,0,201,70.0,0,201,72.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 21:58:00,20.79999924,69.69999695,406.0,4.905791759,24.70000076,45.70000076,0,0,769,12304.0,201,3570.0,0,0,0,0,0,0,201,44.0,0,201,46.0,0,201,48.0,0,0,16.0,14.0,15.0,0.0,33.50000381,0.0,0.0,0.0,0.0
2022-05-21 21:59:00,20.79999924,69.69999695,410.0,4.906747341,24.89999962,45.70000076,0,0,769,12304.0,201,3573.0,0,0,0,0,0,0,201,168.0,0,201,170.0,0,201,172.0,0,0,16.0,14.0,15.0,0.0,33.50000381,0.0,0.0,0.0,0.0
2022-05-21 22:00:00,20.79999924,70.19999695,409.0,4.900058746,24.79999924,45.70000076,0,0,769,12304.0,201,3547.0,0,0,0,0,0,0,201,109.0,0,201,111.0,0,201,113.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:01:00,20.70000076,70.09999847,412.0,4.90196991,24.79999924,45.59999847,0,0,769,12304.0,201,3541.0,0,0,0,0,0,0,201,195.0,0,201,197.0,0,201,199.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:02:00,20.70000076,69.90000153,412.0,4.903881073,24.89999962,45.59999847,0,0,769,12304.0,201,3550.0,0,0,0,0,0,0,201,128.0,0,201,130.0,0,201,132.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:03:00,20.70000076,69.90000153,415.0,4.902925491,24.89999962,45.59999847,0,0,769,12304.0,201,3551.0,0,0,0,0,0,0,201,78.0,0,201,80.0,0,201,82.0,0,0,16.0,14.0,15.0,0.0,33.50000381,0.0,0.0,0.0,0.0
2022-05-21 22:04:00,20.79999924,70.09999847,412.0,4.903881073,24.89999962,45.59999847,0,0,769,12304.0,201,3558.0,0,0,0,0,0,0,201,19.0,0,201,21.0,0,201,23.0,0,0,16.0,14.0,15.0,0.0,33.50000381,0.0,0.0,0.0,0.0
2022-05-21 22:05:00,20.70000076,70.09999847,410.0,4.905791759,24.89999962,45.5,0,0,769,12304.0,201,3553.0,0,0,0,0,0,0,201,140.0,0,201,142.0,0,201,144.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:06:00,20.79999924,69.90000153,413.0,4.906747341,24.89999962,45.5,0,0,769,12304.0,201,3521.0,0,0,0,0,0,0,201,108.0,0,201,110.0,0,201,112.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:07:00,20.79999924,69.69999695,413.0,4.907702923,25.10000038,45.5,0,0,769,12304.0,201,3557.0,0,0,0,0,0,0,201,23.0,0,201,25.0,0,201,27.0,0,0,16.0,14.0,15.0,0.0,33.50000381,0.0,0.0,0.0,0.0
2022-05-21 22:08:00,20.79999924,69.40000153,412.0,4.907702923,24.89999962,45.40000153,0,0,769,12304.0,201,3566.0,0,0,0,0,0,0,201,137.0,0,201,139.0,0,201,141.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:09:00,20.79999924,69.30000305,411.0,4.906747341,25.10000038,45.40000153,0,0,769,12304.0,201,3556.0,0,0,0,0,0,0,201,79.0,0,201,81.0,0,201,83.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:10:00,20.79999924,69.19999695,411.0,4.907702923,25.0,45.40000153,0,0,769,12304.0,201,3560.0,0,0,0,0,0,0,201,22.0,0,201,24.0,0,201,26.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:11:00,20.70000076,69.09999847,408.0,4.905791759,24.89999962,45.40000153,0,0,769,12304.0,201,3559.0,0,0,0,0,0,0,201,141.0,0,201,143.0,0,201,145.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:12:00,20.70000076,69.09999847,406.0,4.906747341,24.60000038,45.40000153,0,0,769,12304.0,201,3572.0,0,0,0,0,0,0,201,93.0,0,201,95.0,0,201,97.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:13:00,20.79999924,69.0,412.0,4.907702923,24.79999924,45.5,0,0,769,12304.0,201,3565.0,1,0,0,0,0,0,201,20.0,0,201,22.0,0,201,24.0,0,0,16.0,14.0,15.0,0.0,33.50000381,0.0,0.0,0.0,0.0
2022-05-21 22:14:00,20.89999962,69.5,418.0,4.952617645,24.60000038,45.5,0,0,769,12304.0,201,3560.0,0,0,0,0,0,0,201,136.0,0,201,138.0,0,201,140.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:15:00,21.20000076,73.90000153,410.0,4.904836655,24.5,45.90000153,0,0,769,12304.0,201,3560.0,0,0,0,0,0,0,201,79.0,0,201,81.0,0,201,83.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 22:16:00,21.20000076,72.09999847,412.0,4.908658981,24.5,46.0,0,0,769,12304.0,201,3586.0,0,0,0,0,0,0,201,23.0,0,201,25.0,0,201,27.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 22:17:00,21.10000038,70.80000305,410.0,4.904836655,24.60000038,46.0,0,0,769,12304.0,201,3574.0,0,0,0,0,0,0,201,151.0,0,201,153.0,0,201,155.0,0,0,16.0,14.0,15.0,0.0,36.00000381,0.0,0.0,0.0,0.0
2022-05-21 22:18:00,21.10000038,69.80000305,412.0,4.907702923,24.79999924,46.0,0,0,769,12304.0,201,3587.0,0,0,0,0,0,0,201,104.0,0,201,106.0,0,201,108.0,0,0,16.0,14.0,15.0,0.0,36.00000381,0.0,0.0,0.0,0.0
2022-05-21 22:19:00,21.10000038,69.19999695,414.0,4.908658981,24.79999924,45.90000153,0,0,769,12304.0,201,3565.0,0,0,0,0,0,0,201,21.0,0,201,23.0,0,201,25.0,0,0,16.0,14.0,15.0,0.0,35.50000191,0.0,0.0,0.0,0.0
2022-05-21 22:20:00,21.0,70.09999847,402.0,4.907702923,24.79999924,45.90000153,0,0,769,12304.0,201,3567.0,0,0,0,0,0,0,201,142.0,0,201,144.0,0,201,146.0,0,0,16.0,14.0,15.0,0.0,35.50000191,0.0,0.0,0.0,0.0
2022-05-21 22:21:00,21.0,70.0,410.0,4.907702923,24.89999962,45.70000076,0,0,769,12304.0,201,3569.0,0,0,0,0,0,0,201,84.0,0,201,86.0,0,201,88.0,0,0,16.0,14.0,15.0,0.0,35.0,0.0,0.0,0.0,0.0
2022-05-21 22:22:00,21.0,69.59999847,411.0,4.907702923,25.10000038,45.59999847,0,0,769,13073.0,201,3568.0,0,0,0,0,0,0,201,21.0,0,201,23.0,0,201,25.0,0,0,16.0,14.0,15.0,0.0,35.0,0.0,0.0,0.0,0.0
2022-05-21 22:23:00,20.89999962,69.30000305,411.0,4.908658981,25.10000038,45.5,0,0,769,13073.0,201,3599.0,0,0,0,0,0,0,201,164.0,0,201,166.0,0,201,168.0,0,0,16.0,14.0,15.0,0.0,35.0,0.0,0.0,0.0,0.0
2022-05-21 22:24:00,20.89999962,69.40000153,408.0,4.907702923,24.89999962,45.40000153,0,0,769,13073.0,201,3567.0,0,0,0,0,0,0,201,80.0,0,201,82.0,0,201,84.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 22:25:00,21.0,69.40000153,412.0,4.901014328,24.60000038,45.40000153,0,0,769,13073.0,201,3570.0,0,0,0,0,0,0,201,22.0,0,201,24.0,0,201,26.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 22:26:00,20.89999962,69.5,407.0,4.901014328,24.89999962,45.5,0,0,769,13073.0,201,3580.0,0,0,0,0,0,0,201,145.0,0,201,147.0,0,201,149.0,0,0,16.0,14.0,15.0,0.0,35.0,0.0,0.0,0.0,0.0
2022-05-21 22:27:00,20.89999962,69.5,410.0,4.90196991,25.20000076,45.5,0,0,769,13073.0,201,3576.0,0,0,0,0,0,0,201,83.0,0,201,85.0,0,201,87.0,0,0,16.0,14.0,15.0,0.0,35.0,0.0,0.0,0.0,0.0
2022-05-21 22:28:00,20.89999962,70.0,411.0,4.904836655,25.29999924,45.40000153,0,0,769,13073.0,201,3593.0,0,0,0,0,0,0,201,43.0,0,201,45.0,0,201,47.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 22:29:00,20.89999962,70.0,410.0,4.903881073,25.10000038,45.40000153,0,0,769,13073.0,201,3573.0,0,0,0,0,0,0,201,139.0,0,201,141.0,0,201,143.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 22:30:00,20.89999962,70.0,413.0,4.906747341,25.10000038,45.29999924,0,0,769,13073.0,201,3576.0,0,0,0,0,0,0,201,86.0,0,201,88.0,0,201,90.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 22:31:00,20.89999962,69.69999695,412.0,4.907702923,24.79999924,45.29999924,0,0,769,13073.0,201,3577.0,0,0,0,0,0,0,201,26.0,0,201,28.0,0,201,30.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 22:32:00,20.89999962,69.80000305,412.0,4.909614563,25.0,45.40000153,0,0,769,13073.0,201,3599.0,0,0,0,0,0,0,201,194.0,0,201,196.0,0,201,198.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 22:33:00,20.79999924,69.80000305,411.0,4.905791759,24.79999924,45.40000153,0,0,769,13073.0,201,3566.0,0,0,0,0,0,0,201,107.0,0,201,109.0,0,201,111.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 22:34:00,20.89999962,69.59999847,410.0,4.909614563,24.60000038,45.40000153,0,0,769,13073.0,201,3543.0,0,0,0,0,0,0,201,84.0,0,201,86.0,0,201,88.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:35:00,20.89999962,69.59999847,410.0,4.907702923,24.70000076,45.5,0,0,769,13073.0,201,3576.0,0,0,0,0,0,0,201,142.0,0,201,144.0,0,201,146.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 22:36:00,20.89999962,69.69999695,413.0,4.909614563,24.70000076,45.59999847,0,0,769,13073.0,201,3583.0,0,0,0,0,0,0,201,88.0,0,201,90.0,0,201,92.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 22:37:00,20.79999924,70.09999847,412.0,4.907702923,24.89999962,45.70000076,0,0,769,13073.0,201,3580.0,0,0,0,0,0,0,201,24.0,0,201,26.0,0,201,28.0,0,0,16.0,14.0,15.0,0.0,34.49999809,0.0,0.0,0.0,0.0
2022-05-21 22:38:00,20.79999924,69.90000153,413.0,4.909614563,24.89999962,45.59999847,0,0,769,13073.0,201,3565.0,0,0,0,0,0,0,201,128.0,0,201,132.0,0,201,134.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:39:00,20.79999924,69.80000305,410.0,4.909614563,24.79999924,45.5,0,0,769,13073.0,201,3575.0,0,0,0,0,0,0,201,78.0,0,201,82.0,0,201,84.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:40:00,20.79999924,69.69999695,414.0,4.908658981,24.60000038,45.59999847,0,0,769,13073.0,201,3587.0,0,0,0,0,0,0,201,28.0,0,201,32.0,0,201,34.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:41:00,20.79999924,69.59999847,409.0,4.912481308,24.5,45.70000076,0,0,769,13073.0,201,3588.0,0,0,0,0,0,0,201,151.0,0,201,153.0,0,201,155.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:42:00,20.79999924,69.40000153,411.0,4.912481308,24.39999962,45.70000076,0,0,769,13073.0,201,3584.0,0,0,0,0,0,0,201,85.0,0,201,87.0,0,201,89.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:43:00,20.79999924,69.30000305,409.0,4.911525726,24.79999924,45.79999924,0,0,769,13073.0,201,3570.0,0,0,0,0,0,0,201,195.0,0,201,197.0,0,201,199.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:44:00,20.79999924,69.40000153,412.0,4.911525726,24.79999924,45.79999924,0,0,769,13073.0,201,3578.0,0,0,0,0,0,0,201,138.0,0,201,140.0,0,201,142.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:45:00,20.79999924,69.69999695,414.0,4.911525726,24.89999962,45.79999924,0,0,769,13073.0,201,3589.0,0,0,0,0,0,0,201,89.0,0,201,90.0,0,201,92.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:46:00,20.79999924,69.90000153,410.0,4.912481308,25.0,45.70000076,0,0,769,13073.0,201,3591.0,0,0,0,0,0,0,201,30.0,0,201,32.0,0,201,34.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:47:00,20.79999924,69.5,411.0,4.911525726,24.89999962,45.59999847,0,0,769,13073.0,201,3594.0,0,0,0,0,0,0,201,153.0,0,201,155.0,0,201,157.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
2022-05-21 22:48:00,20.89999962,69.40000153,407.0,4.91343689,25.0,45.70000076,0,0,769,13073.0,201,3572.0,0,0,0,0,0,0,201,70.0,0,201,72.0,0,201,74.0,0,0,16.0,14.0,15.0,0.0,33.99999619,0.0,0.0,0.0,0.0
